Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64
0.061651,0.88945,0.47726999999999997,1.9917,-19.663,0.0,0.075789,0.12428,1.4222,0.11055,0.1306,0.15748,0.060849,0.075789,3751.5,0.097295,1.1243,0.075789,0.05329,123.04,1.6834,0.090191,0.043349,0.10830999999999999,0.10825,0.0814,1.6455,11.509,4.3372,0.59659,0.068855,132.92,2.7460000000000004,1.4858,0.10063,1.4222,1.1738,0.51873,0.070755,0.22946999999999998,0.29372,0.063417,217.66,94.62,0.1286,0.9955299999999999,132.41,0.079441,0.055858000000000005,1.0777,0.48127,0.36416,2.6658,12.509,10374.0,0.070755,0.5577,0.94888,3.6925,2.9665,3.8575,123.51,2.9551,34.296
0.097174,0.21013,0.19972,2.2155,2.6225,0.14354,0.12855999999999998,3.216,1.1394,0.67578,0.12855999999999998,0.78237,0.18672,0.12855999999999998,402.9,0.9059299999999999,4.7589,0.12855999999999998,0.1261,67.39399999999999,1.2708,0.14397000000000001,0.095312,0.20052,0.67578,0.75657,1.6089,0.31405,4.3642,0.18342999999999998,0.1261,67.02600000000001,5.4457,0.68512,0.14397000000000001,1.0517,3.8372,0.72159,0.14121,0.17359000000000002,0.033574,0.14121,120.12,52.724,0.14121,1.0698,76.78699999999999,0.082161,0.080586,1.7325,0.16432,0.18363,1.0626,1.1347,4620.2,0.12232,0.14379,0.8776799999999999,0.06779199999999999,5.4159,6.9229,58.827,6.2046,1.6032
-0.017934000000000002,0.70806,-0.31113,0.51473,-82.206,-0.014356,-0.018799,0.41231,2.1039,0.29194000000000003,0.018772999999999998,-0.029320999999999996,0.039305,-0.018799,3125.2,0.11679,1.4123,-0.018799,-0.008935,22.579,0.93865,0.018452,-0.008524,0.083297,0.21363000000000001,0.11800999999999999,0.49111000000000005,-0.46438,4.8255,0.32416999999999996,0.005922,114.32,3.1928,2.891,0.056912,2.1039,39.863,0.29695,0.02705,0.045244,0.19677,0.00877,52.22,29.641,-0.13779,0.31173,23.206999999999997,-0.08304199999999999,-0.03947,0.46608,0.6411399999999999,0.31321,0.43573999999999996,0.44322,-20818.0,0.02705,-0.06143099999999999,1.0089,0.017174000000000002,16.165,12.314,111.23,3.2815,3.1402
0.010638,0.34229,0.57188,3.0506,87.32700000000001,-0.0494,0.020037,1.8807,1.0085,0.64374,0.020037,0.07184700000000001,0.026986000000000003,0.020037,2752.7,0.1326,2.9215,0.020037,0.011914,31.348000000000003,1.1731,0.02426,0.006326,-0.029273,0.64374,0.10514000000000001,0.14548,3.832,3.9417,0.17704,0.011914,61.043,5.9794,0.070876,0.02426,1.7085,11.14,0.70715,0.014425,0.26395,0.22684,0.014425,168.66,137.31,0.073651,2.5327,31.616,-0.0010890000000000001,-0.000647,2.4855,0.27888,0.16724,4.3135,4.7384,5000.9,0.008473,0.016526,0.9915299999999999,0.098495,11.642999999999999,2.6581,60.525,6.0305,11.269
0.10618,0.37985,0.39400999999999997,2.059,24.984,0.15649000000000002,0.13664,1.2671,1.0382,0.48131,0.13664,0.36723,0.07316900000000001,0.13664,845.3,0.4318,2.6326,0.13664,0.060953,5.6514,1.0886,0.13045,0.047367,0.18392,0.48131,0.35162,0.60414,1.6844,3.9026,0.12916,0.060953,62.897,5.8032,0.34341,0.13045,2.3101,93.95700000000001,0.48908999999999997,0.058191999999999994,0.81081,0.079125,0.058191999999999994,75.616,69.965,3.0593,1.9657,5.8672,0.10305999999999998,0.045975999999999996,2.0168,0.37206999999999996,0.17232,2.0576,2.0908,3148.4,0.036788999999999995,0.22061,0.96321,0.016173,64.586,5.2169,60.583,6.0248,9.583
0.06718400000000001,0.5536800000000001,0.11052000000000001,1.2296,-42.175,0.0,0.087383,0.80608,2.1216,0.44632,0.11557,0.18152000000000001,0.059863,0.087383,1591.2,0.22938000000000003,1.8061,0.087383,0.041187,28.427,1.1086,0.11034000000000001,0.031667,0.44809,0.4027,0.1929,3.9138,0.27084,3.7296,0.24900999999999998,0.052489,87.194,4.1861,3.6396,0.10642,2.1216,5.9029,0.5186,0.050162,0.41983000000000004,0.12307,0.052007000000000005,67.064,38.637,0.40660999999999997,0.88635,29.928,0.070716,0.033332,1.0691,0.4814,0.23889000000000002,1.0937,1.2708,592.99,0.050162,0.15053,0.9592,0.16196,12.84,9.4468,82.82,4.4071,5.199
0.021307,0.74006,0.00528,1.0127,-124.97,0.0195,0.021307,0.35125,1.1533,0.25994,0.056638,0.051189,0.027068000000000002,0.021307,8652.9,0.042182,1.3512,0.021307,0.018475,120.11,1.0652,0.056527999999999995,0.018475,0.088451,0.20474,0.042182,1.5999,0.009127,3.7205,0.61457,0.048329000000000004,138.56,2.6343,1.4816,0.0568,1.1533,0.12972,0.5837600000000001,0.04925,0.082243,0.3713,0.049014,122.57,2.4604,0.056143,0.10092000000000001,126.33,0.046617,0.04042,0.56957,0.41623999999999994,0.3796,0.44935,1.0091,27.739,0.049249,0.081967,0.9815299999999999,1.2457,3.0389,148.35,131.73,2.7708,1.9937
0.13455999999999999,0.23267,0.28735,2.275,27.73,0.023969,0.16155999999999998,3.1384,1.1345,0.73019,0.16155999999999998,0.71686,0.14249,0.16155999999999998,425.56,0.85769,4.298,0.16155999999999998,0.11535999999999999,50.167,1.5,0.16682,0.096081,0.063648,0.73019,0.74164,1.3513,0.5897,4.5760000000000005,0.08117100000000001,0.11535999999999999,66.63600000000001,5.4775,0.7170000000000001,0.16682,1.4157,43.931000000000004,0.73748,0.11911,0.53987,0.037348,0.11911,101.91,51.748000000000005,0.69906,1.4209,56.913000000000004,0.12883,0.091988,2.2037,0.22538000000000002,0.18256,1.4985,1.5135,10824.0,0.11853,0.18428,0.8814700000000001,0.009983,7.2757,7.0535,58.736999999999995,6.2141,2.8742
0.009264,0.77175,-0.1479,0.72938,-267.95,0.0,0.011436,0.29575,0.6412800000000001,0.22825,0.051908,0.020926,0.10176,0.011436,4316.6,0.08455700000000001,1.2958,0.011436,0.017834,166.69,0.58695,0.049899,0.014445,0.063194,0.21791999999999997,0.081742,1.2329999999999999,-0.24593,4.0360000000000005,1.2006,0.073067,308.79,1.182,0.83706,-0.004728,0.6412800000000001,0.4695,0.45348999999999995,-0.007373,0.003399,0.24802,0.077812,225.83,59.133,0.03163,0.1935,165.47,-0.003921,-0.006115,0.51651,0.54651,0.8459899999999999,0.37954,0.75407,-1606.9,-0.007373,0.040585,0.9839700000000001,0.98682,2.1896,6.1726,311.06,1.1734,1.0663
0.18789,0.33912,0.50508,2.4933,40.998999999999995,0.21145,0.19147,1.7096,1.1171,0.57976,0.19147,0.56611,0.12205,0.19147,570.39,0.6399199999999999,2.9488,0.19147,0.10769000000000001,59.701,1.0603,0.19083,0.10567,0.22024000000000002,0.57976,0.62934,1.1989,3.2235,4.6831,0.18980999999999998,0.10769000000000001,77.561,4.706,0.5627300000000001,0.19083,1.8078,619.42,0.58065,0.10732,0.11087999999999999,0.051529,0.10732,165.41,105.71,0.64603,1.6334,66.692,0.1653,0.092964,2.4868,0.33823000000000003,0.21249,3.7,3.7057,24350.0,0.10482000000000001,0.32408000000000003,0.89518,0.001539,6.1138,3.4527,69.431,5.257000000000001,11.347999999999999
0.12261,0.38413,0.36316,2.5086,25.522,0.0,0.15395999999999999,1.6033,1.8907,0.61587,0.16558,0.63956,0.08620499999999999,0.15395999999999999,860.23,0.4243,2.6033,0.15395999999999999,0.081429,45.181999999999995,1.2488,0.15664,0.064851,0.41397,0.6023,0.3427,13.48,0.9168,3.8675,0.18586,0.083978,50.169,7.2754,4.5594,0.1393,1.8907,2.5844,0.75898,0.07367699999999999,0.1592,0.077289,0.082847,109.18,64.0,0.52389,1.5364,48.776,0.14761,0.078071,1.5721,0.24073000000000003,0.13745,1.5548,1.9161,2676.5,0.07367699999999999,0.19909000000000002,0.9197200000000001,0.23237,8.0784,5.7031,46.472,7.8541,4.7731
-0.019716,0.73464,0.08818,1.138,-111.44,0.12935,-0.022391,0.28448,1.0575,0.20899,-0.022391,-0.035042000000000004,-0.001259,-0.022391,-157730.0,-0.002314,1.3612,-0.022391,-0.016578,122.79,1.486,0.076593,-0.014597,0.16507,0.20899,0.001328,0.5996600000000001,0.32321,4.9015,0.53887,-0.016578,182.6,1.9989,0.10425999999999999,0.076593,1.3598,2.8519,0.30463,0.05670700000000001,0.046261000000000004,0.24827,0.05670700000000001,188.52,65.72399999999999,-0.043388,0.42688000000000004,129.85,0.055902,0.041388,0.9898399999999999,0.63899,0.5002800000000001,0.76602,1.1166,7028.4,0.054362,-0.094337,0.9456399999999999,0.45765,2.9725,5.5536,172.68,2.1138,4.9507
0.056059000000000005,0.70548,0.011290000000000001,1.0272,-37.56,0.0694,0.079064,0.41441000000000006,1.0865,0.29235,0.079064,0.19055999999999998,0.068771,0.079064,2168.1,0.16835,1.4175,0.079064,0.045781999999999996,36.108000000000004,2.6445,0.07922,0.032461000000000004,0.092404,0.29235,0.13574,0.4984,0.019675,4.2281,0.37451,0.045781999999999996,95.275,3.8310000000000004,0.11229000000000001,0.07922,1.7433,0.87875,0.5829300000000001,0.045872,0.14667,0.19503,0.045872,77.214,41.106,0.32813000000000003,0.61544,39.231,0.039518,0.022883,0.60411,0.4149,0.26103000000000004,0.5095,1.0159,190.91,0.079613,0.19175,0.9203899999999999,0.99392,10.109,8.8795,87.689,4.1624,3.0097
-0.11312,0.90028,-0.3537,0.57401,-173.23,-0.080296,-0.1131,0.11076,1.1468,0.099718,-0.012456,-0.13622,-0.046876,-0.1131,-6112.7,-0.059712,1.1108,-0.1131,-0.098624,51.949,1.2297,-0.012697,-0.09864400000000001,-0.1011,-0.19342,-0.059738,-0.12615,-0.67577,5.3979,0.7820199999999999,-0.092475,264.02,1.3825,1.275,-0.001088,1.1468,4.478,0.1697,-0.000949,0.01247,0.6433300000000001,-0.011072,148.4,96.448,-0.69308,0.37743000000000004,51.9,-0.072041,-0.062819,0.5293899999999999,0.8303,0.72333,0.19052,0.32423,-88419.0,-0.000949,-1.1344,1.0985,0.70181,7.0261,3.7844,264.27,1.3812,2.1911
0.015535,0.51842,0.045928,1.3289,-6.8747,-1.0452,0.015118000000000001,0.9289299999999999,0.65183,0.48158,0.018831999999999998,0.10826,0.068096,0.015118000000000001,4263.1,0.085619,1.9289,0.015118000000000001,0.023193000000000002,22.675,1.4365,0.017592,0.023833,0.057011,-1.0476,0.086424,4.7361,0.05639299999999999,4.5593,0.7919,0.023199,78.3,4.6616,1.2556,0.0008939999999999999,0.65183,0.38399,0.8593799999999999,0.001372,0.13995,0.36876,0.026989,92.96799999999999,70.292,0.38363,1.0389,22.706,-0.011677,-0.017914,0.35795,0.13964000000000001,0.21452,0.59131,1.0552,1664.8,0.001372,0.032257999999999995,0.9777600000000001,0.7845,16.097,5.1926,78.193,4.668,0.80035
0.023018,0.8455600000000001,-0.22039,0.6049,6282.2,-0.005985,0.027873000000000002,0.18265,0.9696799999999999,0.15444000000000002,0.056527999999999995,0.049969,0.10063,0.027873000000000002,3162.7,0.11540999999999998,1.1826,0.027873000000000002,0.028745,44.458,0.92709,0.056527999999999995,0.023737,0.038057,0.096932,0.10966,1.9727,-0.33261999999999997,4.0184,0.8717299999999999,0.056146,202.75,1.84,1.2138,-0.0345,0.9696799999999999,1.0605,0.36124,-0.035579,0.008475,0.22326999999999997,0.058296,125.23,80.77,0.19489,0.39316,42.003,-0.013182,-0.013594,0.39904,0.55781,0.54348,0.23309000000000002,0.5452100000000001,-2299.5,-0.035579,0.14904,1.088,1.3391,8.21,4.519,209.97,1.7384,1.4635
0.066611,0.56134,-0.02194,0.94304,-54.973,-0.026299,0.066611,0.78147,1.5642,0.43866000000000005,0.071777,0.17293,0.084841,0.066611,1543.9,0.23640999999999998,1.7815,0.066611,0.042586,35.614000000000004,1.3064,0.0,0.042586,0.1194,0.040312,0.23640999999999998,0.0,-0.034455,3.9145,0.34631999999999996,0.092338,115.01,3.1735,2.1776,0.022642,1.5642,1.1957,0.6148100000000001,0.014476,0.05619299999999999,0.2831,0.0,79.71300000000001,44.099,0.43645,0.54681,45.571999999999996,-0.066094,-0.042255,0.6471100000000001,0.38519000000000003,0.31511,0.68891,0.96554,-180.21,0.2185,0.15185,0.78498,0.40156,10.249,8.2769,89.884,4.0608,2.4565
0.040893,0.38661999999999996,-0.033482,0.8422,-105.25,0.12779000000000001,0.051769,1.5756,1.1483,0.60918,0.051769,0.24398000000000003,0.2238,0.051769,1396.3,0.2614,2.5865,0.051769,0.11464,47.778999999999996,1.0795,0.059838,0.090555,0.16007000000000002,0.60918,0.23326999999999998,1.5215,-0.040768,5.31,0.80443,0.11464,196.93,1.8534,0.15477,0.059838,0.45533999999999997,0.6855899999999999,0.78362,0.13251,0.14765,0.11647,0.13251,119.12,71.34100000000001,0.6917800000000001,0.56362,54.863,0.010542000000000001,0.023344,0.46221999999999996,0.21219000000000002,0.5395399999999999,0.74173,0.9541200000000001,-6836.3,0.12912,0.067128,0.8708799999999999,0.28635,7.6394,5.1163,171.51,2.1282,0.54984
0.2395,0.49975,0.31790999999999997,3.5863,41.6,0.0,0.30155,1.001,1.392,0.50025,0.30801999999999996,2.4532,0.22889,0.30155,572.5,0.63756,2.001,0.30155,0.21661999999999998,21.228,1.4117,0.3041,0.17205,0.49245,0.49286,0.5134,47.036,0.56855,3.8302,0.32698,0.21661999999999998,41.236999999999995,8.8551,2.1781,0.30401,1.3965,0.9550200000000001,0.87708,0.21839,1.2832,0.051868,0.21845,74.23,53.003,2.9584,2.9277,27.148000000000003,0.28703,0.20619,0.8821100000000001,0.12292,0.11292999999999999,0.89464,1.5686,2150.4,0.21839,0.47877,0.7840699999999999,0.75329,17.195,6.8864,32.231,11.325,2.4895
0.196,0.66451,0.30207,2.0406,33.705,0.002364,0.2422,0.5048699999999999,1.7216,0.33549,0.26747,0.83439,0.15978,0.2422,881.73,0.41396000000000005,1.5049,0.2422,0.14068,35.684,1.3796,0.26716999999999996,0.11385,0.5744,0.29057,0.34443,10.575999999999999,0.741,4.2506,0.38563000000000003,0.15320999999999999,73.335,4.9772,2.1742,0.27685,1.7216,1.1543,0.7028300000000001,0.16080999999999998,0.007469,0.073824,0.15517999999999998,125.12,89.44,1.1645,1.4608,42.522,0.23429,0.13609000000000002,0.8914,0.29028000000000004,0.20092000000000002,0.8229799999999999,1.7241,5379.4,0.16080999999999998,0.58422,0.8597600000000001,1.0949,10.229,4.081,61.542,5.9309,4.2233
0.11900999999999999,0.34264,0.23521,1.8927,-4.3786,0.23401,0.12105,1.8874,1.135,0.6467,0.12105,0.45943999999999996,0.14115999999999998,0.12105,787.54,0.46347,2.9185,0.12105,0.10761,79.461,1.1732,0.133,0.10579000000000001,0.24398000000000003,0.6467,0.45752,1.3418,0.46918000000000004,4.1343,0.29281,0.10761,97.025,3.7619,0.38816,0.133,1.1276,3.2062,0.72585,0.11822,0.057445,0.065973,0.11822,156.89,77.431,0.48596000000000006,0.96319,90.184,0.095249,0.08466900000000001,1.4554,0.26348,0.26582,1.29,1.4479,3204.6,0.11890999999999999,0.18403,0.8810899999999999,0.1224,4.5935,4.7139,85.488,4.2696,2.244
0.040371,0.32174,0.090897,1.4816,-0.050786000000000005,0.21622,0.051664999999999996,2.0515,1.0306,0.6600600000000001,0.051664999999999996,0.27373000000000003,0.13698,0.051664999999999996,1045.9,0.34899,3.1081,0.051664999999999996,0.063029,39.578,1.0268,0.056848,0.049250999999999996,0.27335,0.6600600000000001,0.31388,0.71472,0.12618,4.1831,0.25839,0.063029,86.61200000000001,4.2142,0.17669,0.056848,0.85755,1.4343,0.79305,0.069352,0.5937,0.09005,0.069352,74.622,35.044000000000004,0.45421000000000006,1.0107,40.788000000000004,-0.003768,-0.0045969999999999995,0.86915,0.18874000000000002,0.23729,0.9162899999999999,1.1009,1385.5,0.029660000000000002,0.061163,0.97034,0.20149,9.2223,10.415,84.04299999999999,4.343,1.1379
0.007122,0.40944,0.19571,1.8087,-138.98,0.0,0.014888,1.4424,0.49149,0.5905600000000001,0.044719,0.061520000000000005,0.064637,0.014888,4704.2,0.07758999999999999,2.4424,0.014888,0.030292000000000003,267.52,0.7148100000000001,0.035313,0.014491,0.13871,0.51658,0.058623,1.1838,0.34805,3.4531,0.81506,0.053558,191.0,1.911,1.1295,0.029013999999999998,0.5071899999999999,0.46274,0.758,0.05903200000000001,0.06754299999999999,0.26149,0.071849,312.92,45.4,0.019772,0.32016,284.3,0.018433,0.037504,1.069,0.242,0.52328,1.0503,1.348,555.49,0.05903200000000001,0.01206,0.97065,0.28352,1.3644,8.0397,179.72,2.0309,0.8740700000000001
0.057735,0.31625,0.091174,1.5428,0.24019000000000001,0.0,0.07426100000000001,2.1621,1.1412,0.68375,0.088848,0.44208000000000003,0.095202,0.07426100000000001,1062.4,0.34355,3.1621,0.07426100000000001,0.06507,27.965999999999998,1.0256,0.085824,0.050589999999999996,0.36248,0.6774100000000001,0.29129,5.8835,0.12307,3.8969,0.25678,0.07727200000000001,57.26,6.4881,3.4463,0.07045499999999999,1.1765,1.1582,0.8320200000000001,0.061736,0.15616,0.087693,0.07520299999999999,74.49600000000001,46.53,0.66028,1.0222,29.284000000000002,0.051437000000000004,0.045071,0.81947,0.16798,0.15413,0.9229299999999999,1.1231,719.08,0.061735000000000005,0.084439,0.9388,0.21684,13.052,7.8444,53.725,6.7938,1.5405
0.21166999999999997,0.22063000000000002,0.4446,3.9358,139.04,0.60263,0.21727,3.2733,1.2785,0.7222,0.21727,1.4347,0.26716999999999996,0.21727,321.24,1.1362,4.5325,0.21727,0.23156999999999997,64.002,1.0626,0.20933000000000002,0.22559,0.46726,0.7222,1.1108,2.8522,1.1006,4.6846,0.06893300000000001,0.23156999999999997,75.317,4.8462,0.94876,0.20933000000000002,0.96425,6.2365,0.7913899999999999,0.22309,1.0927,0.029883,0.22309,167.49,103.49,1.2865,2.8494,81.82600000000001,0.17592,0.18749000000000002,2.7015,0.15144000000000002,0.20635,1.7878,1.9591,21508.0,0.21783000000000002,0.29309,0.78217,0.09580599999999999,5.7029,3.5269,58.911,6.1958,2.3227
0.17699,0.4029,0.11475999999999999,1.411,12.975999999999999,0.28246,0.23287,1.3482,1.1309,0.54318,0.23287,0.83395,0.14873,0.23287,488.89,0.74658,2.4819999999999998,0.23287,0.11514,8.3344,1.5601,0.24033000000000002,0.087513,0.30559000000000003,0.54318,0.6079,1.3439,0.18937,4.8618,0.15963,0.11514,56.99100000000001,6.4045,0.59651,0.24033000000000002,2.0524,2.8126,0.66684,0.11882999999999999,0.3102,0.04297,0.11882999999999999,55.474,47.138999999999996,3.8326,1.2456,9.4254,0.1724,0.085245,0.9779,0.27923000000000003,0.15614,0.8963200000000001,1.1004,8348.5,0.11575,0.32585,0.88425,0.22766999999999998,43.794,7.742999999999999,50.395,7.2428,3.3374
0.021676,0.2423,0.5344399999999999,6.0819,252.6,0.0,0.035607,3.1272,0.7325,0.7577,0.064824,0.33858,0.12255,0.035607,985.22,0.37048000000000003,4.1272,0.035607,0.04861,51.843,0.9105,0.03456,0.029592,0.15950999999999999,0.74365,0.31298000000000004,1.1828,1.4829,3.8855,-0.14004,0.05584,57.928999999999995,6.3008,2.7348,0.069869,0.7325,5.0889,0.86295,0.095384,3.3122,0.091036,0.047181,145.14,93.3,0.20834,5.0926,57.309,-0.019597999999999997,-0.026755,2.6398,0.10515999999999999,0.15871,2.1024,2.3945,4105.6,0.095384,0.028607999999999998,0.95362,0.13889,7.0405,3.9121,52.403,6.9652,2.0325
-0.6584300000000001,0.41018000000000004,0.24181,1.6935,-36.399,0.0,-0.6584300000000001,1.4380000000000002,1.7435,0.58982,-0.65162,-1.8882,-0.36299000000000003,-0.6584300000000001,-236.57,-1.5429,2.438,-0.6584300000000001,-0.37764000000000003,50.633,1.1652,0.000679,-0.37764000000000003,-0.30935999999999997,0.53278,-1.5429,0.099815,0.59055,4.5353,0.22641,-0.84241,90.86399999999999,4.0169999999999995,3.415,0.006257,1.7435,10.936,0.6217,0.003589,0.44287,0.5211399999999999,0.000389,91.295,40.662,-2.7223,0.99987,63.022,-0.024878,-0.014269,1.4397,0.34870999999999996,0.24894000000000002,1.4404,1.5183,8293.8,0.19657,-1.1163,0.81514,0.054053,7.2087,8.9764,73.002,4.9999,4.2579
0.1499,0.59554,0.19302,1.4007,-406.92,0.0,0.18563,0.67915,1.8627,0.40446,0.23479,0.38541,0.12746,0.18563,915.54,0.39866999999999997,1.6792,0.18563,0.09965700000000001,67.706,1.4480000000000002,0.20464000000000002,0.080475,0.28039000000000003,0.28304,0.33866999999999997,4.163,0.5933,4.4598,0.3011,0.1064,104.88,3.4831,2.8169999999999997,0.18642999999999998,1.8627,6.0433,0.45893,0.10009,0.072746,0.077413,0.10985999999999999,125.34,57.632,0.43383999999999995,0.68338,75.175,0.15285,0.082058,1.1329,0.48165,0.2871,1.2432,1.4106,5564.0,0.1001,0.37061,0.9270299999999999,0.13466,5.391,6.3333,94.38,3.8673,5.7255
0.11538,0.19027,0.57397,4.8466,63.358000000000004,0.0,0.14342,4.2556,1.8064,0.8097300000000001,0.15287,0.96116,0.14215,0.14342,270.47,1.3495,5.2556,0.14342,0.079394,58.931999999999995,1.2137,0.13533,0.063871,0.26707,0.68511,1.2021,14.32,2.0735,3.2141,0.012273000000000001,0.08090599999999999,32.325,11.290999999999999,8.8549,0.12155999999999999,1.8064,10.51,0.8507899999999999,0.06729299999999999,1.1651,0.025504,0.074915,111.0,52.067,0.39559,2.892,63.184,0.021965000000000002,0.012159999999999999,3.8008,0.14920999999999998,0.088562,2.9251,3.0735,939.61,0.06729299999999999,0.14249,0.92201,0.050707999999999996,6.1936,7.0102,30.15,12.106,6.5257
0.008286,0.7824800000000001,0.13185,1.3894,-26.915,0.027347000000000003,0.011507,0.27733,1.024,0.217,0.011507,0.033984,0.050249,0.011507,4535.4,0.080478,1.278,0.011507,0.009182,56.232,0.95357,0.025908999999999998,0.006612000000000001,0.035251,0.217,0.076362,0.2117,0.24898,4.1739,0.6170899999999999,0.009182,100.98,3.6145,0.033112,0.025908999999999998,1.2712,0.62492,0.66087,0.020674,0.10503,0.33248,0.020674,126.66,70.431,0.042918,0.81919,57.58,-0.025556,-0.020392,0.60124,0.33860999999999997,0.27666999999999997,0.40979,1.248,1967.8,0.023403999999999998,0.038185000000000004,0.9766,2.0455,6.4910000000000005,5.1824,98.62,3.7011,2.3666
0.025394,0.6961,0.06276,1.1005,-18.72,0.05198200000000001,0.039088,0.28743,1.0515,0.20008,0.039088,0.062624,0.036004,0.039088,4070.6,0.089667,1.4366,0.039088,0.022547,24.576,1.6752,0.087527,0.014648,0.079218,0.20008,0.069994,0.53086,0.20047,4.7805,0.39594,0.022547,138.18,2.6415,0.12574000000000002,0.087527,1.7526,7.9283,0.272,0.050487,0.064464,0.20644,0.050487,136.16,111.58,0.21754,0.91353,25.840999999999998,0.064198,0.037031,0.9868399999999999,0.6241800000000001,0.37856999999999996,0.63912,0.86885,3785.7,0.048955,0.12692,0.95104,0.35945,14.852,3.2712,131.42,2.7775,5.5377
0.10225,0.30268,0.19854000000000002,2.0929,14.064,0.30596999999999996,0.12684,2.2793,1.1225,0.6899,0.12684,0.69821,0.13606,0.12684,639.12,0.57109,3.3038,0.12684,0.099842,44.781000000000006,1.1348,0.14072,0.080487,0.38127,0.6899,0.48986,1.2433,0.32033,4.8357,0.22578,0.099842,58.588,6.2299,0.46491000000000005,0.14072,1.2761,1.8538,0.81091,0.11076,0.088601,0.05329,0.11076,104.61,59.82899999999999,0.65603,1.2349,50.266999999999996,0.094702,0.074543,1.2561,0.18167,0.16052,1.1131,1.3084,13600.0,0.10914000000000001,0.14822000000000002,0.89086,0.17540999999999998,8.1508,6.1007,52.193999999999996,6.9931,2.0498
0.023144,0.64435,0.24729,1.618,-28.483,0.0,0.023144,0.55194,0.8506799999999999,0.35565,0.032764999999999996,0.057836,0.040178,0.023144,6881.2,0.05304299999999999,1.5519,0.023144,0.027207,94.25299999999999,1.1922,0.0,0.027207,0.059376,0.15724000000000002,0.05304299999999999,0.0,0.70143,4.2587,0.7572800000000001,0.070984,247.71,1.4735,0.9150799999999999,0.039755,0.8506799999999999,1.7574,0.59906,0.046733,0.18379,1.9465,0.0,246.24,151.99,0.10536,1.069,135.98,-0.011034,-0.012971000000000002,1.0048,0.40016999999999997,0.67867,1.0088,1.6992,4486.9,0.30687,0.065076,0.70449,0.68443,3.8726,2.4014,171.7,2.1258,2.4130000000000003
0.12024000000000001,0.3874,0.27183,2.4427,39.62,0.19780999999999999,0.15026,1.4328,1.1246,0.55506,0.15026,0.79748,0.17145,0.15026,558.9,0.6530699999999999,2.5813,0.15026,0.10182000000000001,34.203,1.2456,0.16577999999999998,0.081478,0.25075,0.55506,0.57558,1.2634,0.50361,4.7792,0.15413,0.10182000000000001,52.411,6.9642,0.42791999999999997,0.16577999999999998,1.4957,1.618,0.75405,0.11234000000000001,0.8512700000000001,0.047432,0.11234000000000001,74.165,39.961999999999996,0.86949,1.7088,38.466,0.063034,0.042714999999999996,1.188,0.18841,0.14359,1.0283,1.3969999999999998,16350.0,0.11082,0.21661999999999998,0.88918,0.3585,10.672,9.1336,46.603,7.8322,2.734
0.030432999999999998,0.58141,0.060936000000000004,1.1062,-61.015,0.013893,0.037391,0.5583100000000001,1.0285,0.32461,0.037391,0.065157,0.046241000000000004,0.037391,2589.0,0.14098,1.72,0.037391,0.021093999999999998,69.825,1.435,0.05467999999999999,0.017168,0.019912,0.32461,0.12900999999999999,0.31726,0.16685,4.5926,0.31778,0.021093999999999998,121.53,3.0034,0.094047,0.05467999999999999,1.8056,39.186,0.33215,0.030847000000000003,0.042677,0.19258,0.030847000000000003,125.67,55.843,0.089744,0.51527,71.814,0.010103000000000001,0.005699,1.0918,0.57386,0.33296,0.8888299999999999,0.9094899999999999,2384.8,0.027694999999999997,0.093753,0.97231,0.023246,5.2273,6.5361,118.16,3.0889,4.8537
0.008282,1.129,0.30576,2.1164,-3429.3,-0.22309,0.008282,-0.11429,1.0296,-0.12904000000000002,0.014456,0.030239999999999996,0.047294,0.008282,8463.1,0.043128,0.88571,0.008282,0.008043999999999999,120.93,0.9890399999999999,0.013937999999999999,0.008043999999999999,0.020636,-0.13447,0.043128,2.2576,0.72734,3.9918,1.0956,0.01404,83.40700000000001,4.508,1.0935,-0.16889,1.0296,0.34288,0.5665600000000001,-0.16404000000000002,0.013759,0.69245,0.013538,204.15,83.219,0.024279,0.8708899999999999,100.85,-0.026473000000000003,-0.025712,0.5133800000000001,0.27387,0.22183000000000003,-0.30696,1.3478,3000.4,-0.16404000000000002,-0.06418099999999999,1.2051,-5.3906,3.0183,4.386,97.089,3.7594,2.4492
